treatment,control,ratio,ratio2,ratio3,size,size25,size50,size100,sizeno,ask,askd1,askd2,askd3,ask1,ask2,ask3,amount,gave,amountchange,hpa,ltmedmra,freq,years,year5,mrm2,dormant,female,couple,state50one,nonlit,cases,statecnt,stateresponse,stateresponset,stateresponsec,stateresponsetminc,perbush,close25,red0,blue0,redcty,bluecty,pwhite,pblack,page18_39,ave_hh_sz,median_hhincome,powner,psch_atlstba,pop_propurban
1,0,2,1,0,3,0,0,1,0,1,1,0,0,175,220,265,0,0,-50,160,0,10,10,1,3,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.488095223903656,0.12986618280410767,0.4592457413673401,2.0399999618530273,31131,0.10961832106113434,0.2927176356315613,1
1,0,3,0,1,4,0,0,0,1,1,1,0,0,45,60,70,0,0,-25,35,1,7,7,1,0,0,0,0,0,1,3,1.5320167541503906,0.015625,0.01727447286248207,0.012145749293267727,0.005128723569214344,0.5858585834503174,0,1,0,1,0,0.867447555065155,0.0805138573050499,0.28276029229164124,2.990000009536743,66965,0.8479248285293579,0.31064993143081665,1
1,0,1,0,0,2,0,1,0,0,3,0,0,1,55,70,85,0,0,-10,50,1,11,8,1,8,1,0,1,0,0,0,1.962896466255188,0.030487805604934692,0.031104199588298798,0.029325513169169426,0.0017786864191293716,0.4848484992980957,1,0,1,0,1,0.8416575193405151,0.02016906626522541,0.3382779657840729,2.7799999713897705,59280,0.693530797958374,0.3488272428512573,0.9730718731880188
1,0,3,0,1,1,1,0,0,0,3,0,0,1,35,45,55,0,0,-25,25,1,3,3,0,19,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.6856828331947327,0.030128849670290947,0.3638453781604767,2.7799999713897705,47625,0.4370262324810028,0.3424398899078369,0.9931503534317017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,1,2,0,26,1,1,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.5393872261047363,0.3175100088119507,0.30986347794532776,2.8399999141693115,41041,0.5252197980880737,0.23999513685703278,1
1,0,3,0,1,4,0,0,0,1,3,0,0,1,250,315,375,0,0,-20,200,1,45,19,1,26,1,1,0,0,0,1,1.8033113479614258,0.02101769857108593,0.021346470341086388,0.020338982343673706,0.0010074879974126816,0.49494948983192444,1,0,1,0,1,0.947650671005249,0.021077780053019524,0.2756570279598236,2.1500000953674316,53048,0.7246271967887878,0.4560348093509674,1
1,0,1,0,0,2,0,1,0,0,1,1,0,0,35,45,55,0,0,-25,25,1,1,0,0,6,0,0,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,1,0,0.842179536819458,0.09037207067012787,0.34120965003967285,2.549999952316284,43442,0.7189208269119263,0.20811641216278076,1
1,0,1,0,0,4,0,0,0,1,1,1,0,0,25,35,50,0,0,-5,5,1,2,6,1,8,1,0,0,0,1,2,3.5387990474700928,0.021984215825796127,0.02224123105406761,0.021487602964043617,7.536280900239944e-4,0.5454545617103577,0,1,0,1,0,0.8267911076545715,0.16222892701625824,0.3221932351589203,2.5399999618530273,46358,0.7418727874755859,0.26367831230163574,0.5578506588935852
1,0,3,0,1,2,0,1,0,0,3,0,0,1,55,70,85,0,0,-40,50,0,4,2,0,0,0,1,0,0,1,2,3.5387990474700928,0.021984215825796127,0.02224123105406761,0.021487602964043617,7.536280900239944e-4,0.5454545617103577,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
1,0,3,0,1,3,0,0,1,0,2,0,1,0,85,110,130,0,0,-75,80,0,3,7,1,32,1,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.6470448970794678,0.178470641374588,0.40070658922195435,1.9800000190734863,49733,0.21772527694702148,0.5839707851409912,1
1,0,2,1,0,3,0,0,1,0,1,1,0,0,75,95,120,0,0,-65,65,0,9,10,1,28,1,1,0,0,1,0,3.9537203311920166,0.018163470551371574,0.01861504092812538,0.017214396968483925,0.0014006439596414566,0.44999998807907104,0,0,1,1,0,0.9192088842391968,0.027806159108877182,0.30688950419425964,2.7100000381469727,57021,0.8503867983818054,0.20372742414474487,1
1,0,3,0,1,1,1,0,0,0,2,0,1,0,55,70,85,0,0,-50,50,0,8,11,1,39,1,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.800532877445221,0.053136587142944336,0.5558847188949585,1.600000023841858,60891,0.2745422124862671,0.7012326717376709,1
1,0,3,0,1,2,0,1,0,0,2,0,1,0,45,60,70,0,0,-25,35,1,5,2,0,5,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.653739869594574,0.05342705175280571,0.34595540165901184,2.930000066757202,48052,0.5052850842475891,0.25205281376838684,0.9961605668067932
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-20,35,1,6,6,1,23,1,1,0,0,1,2,3.281468152999878,0.020668692886829376,0.024702653288841248,0.012681159190833569,0.012021494098007679,0.46464645862579346,0,0,1,1,0,0.8484331369400024,0.026270858943462372,0.28922730684280396,2.700000047683716,86517,0.8768587708473206,0.49633699655532837,0.9962273240089417
1,0,2,1,0,1,1,0,0,0,1,1,0,0,35,45,55,0,0,-30,30,1,1,0,0,2,0,0,0,0,0,2,0.428884893655777,0.004651162773370743,0,0.012345679104328156,-0.012345679104328156,0.5454545617103577,0,1,0,0,1,0.509183406829834,0.47734197974205017,0.28162479400634766,2.5399999618530273,35536,0.6770678758621216,0.19874022901058197,0.730200469493866
1,0,2,1,0,4,0,0,0,1,3,0,0,1,35,45,55,0,0,-25,25,1,1,1,0,9,1,0,0,0,1,1,2.3020148277282715,0.015597919933497906,0.016971278935670853,0.012886597774922848,0.004084681160748005,0.5252525210380554,0,1,0,1,0,0.9620776176452637,0.007548526395112276,0.28720346093177795,2.059999942779541,41827,0.6372160315513611,0.4477100074291229,0.9207404851913452
1,0,1,0,0,3,0,0,1,0,1,1,0,0,45,60,70,0,0,-15,35,1,8,12,1,18,1,0,0,0,1,0,0.9634948968887329,0.026915114372968674,0.02994011901319027,0.020134227350354195,0.009805891662836075,0.5050504803657532,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-40,40,0,1,1,0,14,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.8944218158721924,0.019443029537796974,0.3754032850265503,1.6699999570846558,54964,0.31003329157829285,0.6244436502456665,1
1,0,3,0,1,4,0,0,0,1,2,0,1,0,35,45,55,0,0,-20,25,1,19,15,1,39,1,0,0,0,0,1,3.2694993019104004,0.017083587124943733,0.019792648032307625,0.012110726907849312,0.007681921124458313,0.3737373650074005,0,0,1,0,1,0.9702127575874329,0.014700192958116531,0.20193423330783844,2.1500000953674316,43700,0.7492753863334656,0.4955819249153137,0.7297872304916382
1,0,2,1,0,3,0,0,1,0,2,0,1,0,65,85,100,0,0,-25,55,1,14,10,1,2,0,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.7749001383781433,0.06932113319635391,0.32392510771751404,2.7200000286102295,47031,0.7213988304138184,0.1523686796426773,0.6720815896987915
1,0,1,0,0,4,0,0,0,1,1,1,0,0,45,60,70,0,0,-35,35,0,3,0,0,2,0,0,0,0,1,3,1.5320167541503906,0.015625,0.01727447286248207,0.012145749293267727,0.005128723569214344,0.5858585834503174,0,1,0,0,1,0.7966797351837158,0.10940619558095932,0.38700732588768005,1.9900000095367432,52307,0.6232224702835083,0.5536506175994873,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,250,315,375,0,0,-50,200,0,7,9,1,2,0,0,0,0,0,1,3.2694993019104004,0.017083587124943733,0.019792648032307625,0.012110726907849312,0.007681921124458313,0.3737373650074005,0,0,1,0,1,0.9494949579238892,0.031425364315509796,0.2682379484176636,2.3499999046325684,44722,0.8588374853134155,0.41626015305519104,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-35,35,0,1,0,0,5,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.9283698201179504,0.01907086744904518,0.20543138682842255,2.549999952316284,102652,0.8809068202972412,0.5676957368850708,1
1,0,1,0,0,2,0,1,0,0,3,0,0,1,35,45,55,0,0,-10,25,1,8,4,0,15,1,1,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,0,1,0.8298766016960144,0.15206870436668396,0.31924059987068176,2.5199999809265137,49556,0.9199275970458984,0.16993921995162964,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,35,50,0,0,-15,15,1,1,0,0,7,0,0,0,0,1,2,3.281468152999878,0.020668692886829376,0.024702653288841248,0.012681159190833569,0.012021494098007679,0.46464645862579346,0,0,1,1,0,0.9849108457565308,0.0013717421097680926,0.15500685572624207,2.6700000762939453,74750,0.9546079635620117,0.6469465494155884,0
1,0,1,0,0,3,0,0,1,0,1,1,0,0,45,60,70,0,0,-25,35,1,7,5,1,3,0,0,0,0,NA,NA,0.5146619081497192,0.027131782844662666,0.02469135820865631,0.03125,-0.006558641791343689,0.3979591727256775,0,0,1,0,1,0.9891921877861023,0.004396409727632999,0.24235208332538605,2.2899999618530273,36795,0.7050860524177551,0.23207594454288483,0.5794101357460022
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,35,50,0,0,-15,20,1,10,4,0,2,0,1,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.7891554236412048,0.04781055822968483,0.40456169843673706,2.1700000762939453,49878,0.5309339165687561,0.48760396242141724,1
1,0,2,1,0,1,1,0,0,0,3,0,0,1,65,85,100,0,0,-50,55,0,31,19,1,42,1,0,0,0,0,2,2.982246160507202,0.0260869562625885,0.02783300168812275,0.022494887933135033,0.005338113754987717,0.46464645862579346,0,0,1,1,0,0.8531267642974854,0.008465777151286602,0.30884113907814026,2.680000066757202,44454,0.6503122448921204,0.16030631959438324,0.8337193727493286
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,1,2,0,21,1,0,0,0,1,0,3.9537203311920166,0.018163470551371574,0.01861504092812538,0.017214396968483925,0.0014006439596414566,0.44999998807907104,0,0,1,0,1,0.01741969585418701,0.9779654741287231,0.3267059326171875,2.299999952316284,27699,0.25567182898521423,0.19046655297279358,1
1,0,3,0,1,1,1,0,0,0,1,1,0,0,55,70,85,0,0,-25,45,1,8,8,1,38,1,1,0,0,1,2,3.594653844833374,0.018312985077500343,0.02058319002389908,0.014150943607091904,0.006432246416807175,0.4343434274196625,0,0,1,0,1,0.17227764427661896,0.8174447417259216,0.2609180510044098,2.5899999141693115,28687,0.5641264319419861,0.15928404033184052,1
1,0,2,1,0,4,0,0,0,1,3,0,0,1,75,95,120,0,0,-50,70,0,29,11,1,8,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.8158608078956604,0.011046020314097404,0.27364403009414673,3.049999952316284,62937,0.7521029710769653,0.30990704894065857,0.9858354330062866
1,0,3,0,1,3,0,0,1,0,2,0,1,0,35,45,55,0,0,-20,25,1,6,6,1,36,1,0,0,0,0,2,2.982246160507202,0.0260869562625885,0.02783300168812275,0.022494887933135033,0.005338113754987717,0.46464645862579346,0,0,1,0,1,0.936276912689209,0.011631111614406109,0.21470701694488525,2.2699999809265137,56653,0.784744918346405,0.40884143114089966,1
1,0,2,1,0,3,0,0,1,0,3,0,0,1,55,70,85,0,0,-50,50,0,1,1,0,11,1,1,0,0,1,2,3.594653844833374,0.018312985077500343,0.02058319002389908,0.014150943607091904,0.006432246416807175,0.4343434274196625,0,0,1,0,1,0.7564681172370911,0.17918269336223602,0.35378798842430115,2.5299999713897705,73181,0.7448897957801819,0.6114412546157837,1
1,0,3,0,1,3,0,0,1,0,2,0,1,0,85,110,130,0,0,-75,75,0,5,4,0,15,1,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.9102538824081421,0.01514261495321989,0.3548397719860077,1.5399999618530273,80406,0.4603637456893921,0.7196296453475952,1
1,0,3,0,1,2,0,1,0,0,3,0,0,1,85,110,130,0,0,-75,75,0,5,3,0,3,0,0,1,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.8153667449951172,0.116544708609581,0.3362484276294708,1.840000033378601,76808,0.4803921580314636,0.6249357461929321,0.9270926117897034
1,0,2,1,0,1,1,0,0,0,2,0,1,0,500,625,750,0,0,-25,250,1,23,19,1,18,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.7907541394233704,0.02754572220146656,0.26659515500068665,2.7100000381469727,34254,0.646744430065155,0.11512292176485062,0.9248701930046082
1,0,2,1,0,3,0,0,1,0,2,0,1,0,45,60,70,0,0,-40,40,0,2,2,0,11,1,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.7704278826713562,0.01797025091946125,0.4682009816169739,2.0899999141693115,52039,0.4269901216030121,0.6425623297691345,1
1,0,2,1,0,4,0,0,0,1,3,0,0,1,35,45,55,0,0,-25,25,1,1,2,0,26,1,0,0,0,1,2,3.281468152999878,0.020668692886829376,0.024702653288841248,0.012681159190833569,0.012021494098007679,0.46464645862579346,0,0,1,1,0,0.6966263055801392,0.040771134197711945,0.42842257022857666,2,63455,0.4542730450630188,0.513553261756897,1
1,0,1,0,0,4,0,0,0,1,1,1,0,0,75,95,120,0,0,-60,65,0,21,10,1,4,0,0,0,0,1,1,0.7121484279632568,0.011204482056200504,0.008097166195511818,0.0181818176060915,-0.010084651410579681,0.6000000238418579,0,1,0,1,0,0.9567198753356934,0.034013859927654266,0.35467833280563354,2.559999942779541,42522,0.7276592254638672,0.15774615108966827,1
1,0,2,1,0,4,0,0,0,1,2,0,1,0,45,60,70,0,0,-20,35,1,20,10,1,2,0,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,0,1,0.6536254286766052,0.22031164169311523,0.43907344341278076,1.940000057220459,56293,0.3586706221103668,0.5750965476036072,1
1,0,3,0,1,3,0,0,1,0,1,1,0,0,55,70,85,0,0,-12.5,50,1,7,5,1,3,0,1,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.805274248123169,0.05951597914099693,0.4308825433254242,1.8700000047683716,48744,0.36141160130500793,0.4696001410484314,0.9995396733283997
1,0,3,0,1,3,0,0,1,0,3,0,0,1,65,85,100,0,0,-50,55,0,10,2,0,1,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.915265679359436,0.01705019734799862,0.26878899335861206,2.509999990463257,58606,0.6591637134552002,0.34474092721939087,1
1,0,2,1,0,1,1,0,0,0,1,1,0,0,35,45,55,0,0,-10,25,1,59,19,1,31,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.8913043737411499,0.023411370813846588,0.19397993385791779,2.2300000190734863,24750,0.688811182975769,0.20758482813835144,0
1,0,3,0,1,4,0,0,0,1,3,0,0,1,85,110,130,0,0,-75,75,0,7,12,1,6,0,0,0,0,1,0,3.9537203311920166,0.018163470551371574,0.01861504092812538,0.017214396968483925,0.0014006439596414566,0.44999998807907104,0,0,1,1,0,0.9109446406364441,0.06483562290668488,0.3098626732826233,2.5899999141693115,57053,0.8127208352088928,0.41997456550598145,0.9905118346214294
1,0,1,0,0,1,1,0,0,0,2,0,1,0,35,45,55,0,0,-25,25,1,1,3,0,42,1,0,0,0,0,1,1.1390384435653687,0.01576182059943676,0.020460357889533043,0.0055555556900799274,0.014904802665114403,0.6060606241226196,0,1,0,1,0,0.8107923269271851,0.17404522001743317,0.3159034848213196,2.4200000762939453,32296,0.7233054637908936,0.12066438794136047,0.8319209814071655
1,0,1,0,0,2,0,1,0,0,3,0,0,1,35,45,55,0,0,-10,25,1,34,19,1,3,0,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.6795103549957275,0.07327718287706375,0.38834521174430847,2.559999942779541,33670,0.4925000071525574,0.261687308549881,1
1,0,3,0,1,4,0,0,0,1,2,0,1,0,175,220,265,0,0,-50,150,0,12,10,1,0,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.5287807583808899,0.019623233005404472,0.39513924717903137,4.039999961853027,39609,0.4148782193660736,0.09275172650814056,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-45,45,0,2,3,0,15,1,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,1,0,0.9193096160888672,0.03809157386422157,0.2596603035926819,2.809999942779541,89021,0.9461044669151306,0.5166276693344116,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-50,50,0,6,7,1,33,1,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.9614505767822266,0.01329936645925045,0.2853931784629822,3.0999999046325684,78285,0.8883745670318604,0.3188737630844116,0.9405462145805359
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-35,35,0,1,3,0,33,1,0,0,0,0,2,2.982246160507202,0.0260869562625885,0.02783300168812275,0.022494887933135033,0.005338113754987717,0.46464645862579346,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,160,190,0,0,-100,100,0,7,10,1,25,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.8679723143577576,0.025206968188285828,0.3005684018135071,2.059999942779541,97758,0.6112483143806458,0.7649849653244019,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,4,18,1,30,1,0,1,0,0,1,1.8033113479614258,0.02101769857108593,0.021346470341086388,0.020338982343673706,0.0010074879974126816,0.49494948983192444,1,0,1,1,0,0.9770442843437195,0.012903225608170033,0.28417104482650757,2.4000000953674316,31801,0.7564675807952881,0.1421319842338562,0.5953488349914551
0,1,0,0,0,0,0,0,0,0,0,0,0,0,150,190,225,0,0,-50,125,0,11,4,0,10,1,0,0,0,0,0,1.7753839492797852,0.026966292411088943,0.025684932246804237,0.029411764815449715,-0.0037268325686454773,0.44897958636283875,0,0,1,1,0,0.8870878219604492,0.045409128069877625,0.3265238106250763,2.490000009536743,66150,0.7776913642883301,0.4145508408546448,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,35,50,0,0,-50,50,0,2,6,1,19,1,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,1,0,0.8813650012016296,0.039881303906440735,0.15732938051223755,2.4700000286102295,102767,0.9175664186477661,0.6481421589851379,1
1,0,2,1,0,4,0,0,0,1,3,0,0,1,65,85,100,0,0,-55,55,0,3,5,1,29,1,0,0,0,0,0,0.10572511702775955,0.01886792480945587,0,0.0476190485060215,-0.0476190485060215,0.6428571343421936,0,1,0,1,0,0.9680609703063965,0.003846418112516403,0.30537810921669006,2.359999895095825,41462,0.728962779045105,0.31306779384613037,0.8931702971458435
0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,110,130,0,0,-50,75,0,10,7,1,17,1,0,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.8814183473587036,0.01564619317650795,0.3043983578681946,2.819999933242798,56233,0.8225462436676025,0.23063448071479797,0.872214674949646
1,0,3,0,1,2,0,1,0,0,2,0,1,0,65,85,100,0,0,-25,55,1,30,16,1,5,0,0,0,0,0,0,0.5784959197044373,0.017241379246115685,0.019704433158040047,0.01149425283074379,0.008210180327296257,0.49494948983192444,1,0,1,0,1,0.9822552800178528,0.0034344589803367853,0.236977681517601,2.569999933242798,55875,0.8806473612785339,0.3382696807384491,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,35,50,0,0,-10,35,1,16,16,1,16,1,0,1,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.7537800073623657,0.11298893392086029,0.3014133870601654,2.119999885559082,68853,0.6553168296813965,0.6680852770805359,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,110,130,0,0,-40,75,0,15,19,1,11,1,1,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,0,1,0.8413860201835632,0.06798359006643295,0.5517486929893494,2.2699999809265137,33153,0.44842004776000977,0.6450247168540955,0.98676598072052
1,0,2,1,0,3,0,0,1,0,3,0,0,1,65,85,100,0,0,-50,55,0,9,7,1,6,0,0,1,0,5,4,4.500299453735352,0.019946807995438576,0.01950235292315483,0.020806241780519485,-0.0013038888573646545,0.49000000953674316,1,0,1,0,1,0.6048352122306824,0.32106322050094604,0.45129841566085815,1.8700000047683716,38668,0.4122544825077057,0.46028536558151245,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,110,130,0,0,-25,75,1,7,4,0,3,0,1,0,0,0,1,1.1390384435653687,0.01576182059943676,0.020460357889533043,0.0055555556900799274,0.014904802665114403,0.6060606241226196,0,1,0,1,0,0.9373420476913452,0.004572987090796232,0.29824700951576233,2.619999885559082,38318,0.7020453810691833,0.09926517307758331,0.6743150353431702
1,0,3,0,1,1,1,0,0,0,1,1,0,0,65,85,100,0,0,-55,55,0,15,19,1,16,1,0,0,0,1,2,3.281468152999878,0.020668692886829376,0.024702653288841248,0.012681159190833569,0.012021494098007679,0.46464645862579346,0,0,1,0,1,0.8006994128227234,0.10249846428632736,0.3436925411224365,2.4700000286102295,66345,0.7399355173110962,0.48664364218711853,0.9753758311271667
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,35,50,0,0,-55,55,0,2,4,0,6,0,0,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0,2,1,0,3,0,0,1,0,3,0,0,1,45,60,70,0,0,-35,35,0,3,4,0,31,1,0,1,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.9142889380455017,0.008362975902855396,0.260425329208374,2.5,32095,0.638719916343689,0.1289396584033966,0.6672595143318176
1,0,2,1,0,1,1,0,0,0,2,0,1,0,55,70,85,0,0,-40,45,0,11,12,1,3,0,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.8854565024375916,0.02622685208916664,0.4568611681461334,2.359999895095825,28831,0.4711836576461792,0.3562047481536865,1
1,0,2,1,0,1,1,0,0,0,1,1,0,0,45,60,70,20,1,-18,38,0,5,2,0,5,0,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,0,1,0.8612435460090637,0.0833435207605362,0.3255918323993683,2.3299999237060547,61809,0.7317058444023132,0.6243569850921631,0.9304078817367554
1,0,3,0,1,3,0,0,1,0,3,0,0,1,95,120,145,0,0,-85,85,0,13,12,1,2,0,0,0,0,5,4,4.500299453735352,0.019946807995438576,0.01950235292315483,0.020806241780519485,-0.0013038888573646545,0.49000000953674316,1,0,1,0,1,0.1553831696510315,0.8268367648124695,0.33070477843284607,2.299999952316284,27436,0.47896647453308105,0.2182973176240921,1
1,0,3,0,1,4,0,0,0,1,3,0,0,1,25,35,50,0,0,-20,20,1,2,2,0,18,1,1,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,1,0,0.9245617985725403,0.05314413085579872,0.22102810442447662,2.299999952316284,40788,0.8205446600914001,0.22743766009807587,0.9721758365631104
0,1,0,0,0,0,0,0,0,0,0,0,0,0,150,190,225,0,0,-100,125,0,7,5,1,4,0,0,1,0,0,0,1.7713943719863892,0.013513513840734959,0.017915310338139534,0.0036496350076049566,0.014265675097703934,0.4848484992980957,1,0,1,1,0,0.8963002562522888,0.006581287831068039,0.22803272306919098,2.5799999237060547,36667,0.8303733468055725,0.19514741003513336,0
1,0,3,0,1,4,0,0,0,1,2,0,1,0,55,70,85,0,0,-45,45,0,3,1,0,3,0,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.8996350169181824,0.013161981478333473,0.27453798055648804,2.2300000190734863,57780,0.5982734560966492,0.484308123588562,0.9353548884391785
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-30,50,1,13,10,1,41,1,1,0,0,0,0,1.962896466255188,0.030487805604934692,0.031104199588298798,0.029325513169169426,0.0017786864191293716,0.4848484992980957,1,0,1,1,0,0.9643396139144897,0.0042257774621248245,0.2507007122039795,2.4600000381469727,35488,0.7259595990180969,0.1610962301492691,0.7093915939331055
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-20,40,1,10,9,1,42,1,0,0,0,1,0,3.9537203311920166,0.018163470551371574,0.01861504092812538,0.017214396968483925,0.0014006439596414566,0.44999998807907104,0,0,1,0,1,0.9068867564201355,0.007339516654610634,0.1626013219356537,2.75,107767,0.9015204310417175,0.7288678288459778,1
1,0,1,0,0,1,1,0,0,0,1,1,0,0,45,60,70,0,0,-30,35,1,3,3,0,2,0,1,0,0,1,2,3.281468152999878,0.020668692886829376,0.024702653288841248,0.012681159190833569,0.012021494098007679,0.46464645862579346,0,0,1,0,1,0.8952034711837769,0.014098837040364742,0.2614825665950775,2.5,84654,0.7370105981826782,0.6487440466880798,1
